G2R0Y-5156-MONOMER	G2R0Y-5156		RNA polymerase sigma factor RpoD	
G2R0Y-1506-MONOMER	G2R0Y-1506		Ferredoxin-dependent glutamate synthase	
G2R0Y-1507-MONOMER	G2R0Y-1507		Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	
G2R0Y-1508-MONOMER	G2R0Y-1508		Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	
G2R0Y-1509-MONOMER	G2R0Y-1509		Protein-methionine-sulfoxide reductase catalytic subunit MsrP	
G2R0Y-1510-MONOMER	G2R0Y-1510		Protein-methionine-sulfoxide reductase catalytic subunit MsrP	
G2R0Y-1511-MONOMER	G2R0Y-1511		MscS Mechanosensitive ion channel	
G2R0Y-1512-MONOMER	G2R0Y-1512		MscS Mechanosensitive ion channel	
G2R0Y-1513-MONOMER	G2R0Y-1513		Glutamate racemase	
G2R0Y-1514-MONOMER	G2R0Y-1514		Glutamate racemase	
G2R0Y-1515-MONOMER	G2R0Y-1515		hypothetical protein	
G2R0Y-1516-MONOMER	G2R0Y-1516		hypothetical protein	
G2R0Y-1517-MONOMER	G2R0Y-1517			
G2R0Y-1518-MONOMER	G2R0Y-1518			
G2R0Y-1519-MONOMER	G2R0Y-1519			
G2R0Y-1520-MONOMER	G2R0Y-1520			
G2R0Y-1521-MONOMER	G2R0Y-1521			
G2R0Y-1522-MONOMER	G2R0Y-1522			
G2R0Y-1523-MONOMER	G2R0Y-1523		hypothetical protein	
G2R0Y-1524-MONOMER	G2R0Y-1524		hypothetical protein	
G2R0Y-1525-MONOMER	G2R0Y-1525		hypothetical protein	
G2R0Y-1526-MONOMER	G2R0Y-1526		hypothetical protein	
G2R0Y-1527-MONOMER	G2R0Y-1527		hypothetical protein	
G2R0Y-1528-MONOMER	G2R0Y-1528		hypothetical protein	
G2R0Y-1529-MONOMER	G2R0Y-1529		hypothetical protein	
G2R0Y-1530-MONOMER	G2R0Y-1530		hypothetical protein	
G2R0Y-1531-MONOMER	G2R0Y-1531		Lysophospholipid transporter LplT; 2-acylglycerophosphoethanolamine acyltransferase; Acyl-[acyl-carrier-protein] synthetase	
G2R0Y-1532-MONOMER	G2R0Y-1532		Lysophospholipid transporter LplT; 2-acylglycerophosphoethanolamine acyltransferase; Acyl-[acyl-carrier-protein] synthetase	
G2R0Y-1533-MONOMER	G2R0Y-1533		Predicted transcriptional regulator	
G2R0Y-1534-MONOMER	G2R0Y-1534		Predicted transcriptional regulator	
G2R0Y-1535-MONOMER	G2R0Y-1535		Mobile element protein	
G2R0Y-1536-MONOMER	G2R0Y-1536		Mobile element protein	
G2R0Y-1537-MONOMER	G2R0Y-1537		Glutamate racemase	
G2R0Y-1538-MONOMER	G2R0Y-1538		Glutamate racemase	
G2R0Y-1539-MONOMER	G2R0Y-1539		hypothetical protein	
G2R0Y-1540-MONOMER	G2R0Y-1540		hypothetical protein	
G2R0Y-1541-MONOMER	G2R0Y-1541		FIG00955883: hypothetical protein	
G2R0Y-1542-MONOMER	G2R0Y-1542		FIG00955883: hypothetical protein	
G2R0Y-1543-MONOMER	G2R0Y-1543		hypothetical protein	
G2R0Y-1544-MONOMER	G2R0Y-1544		hypothetical protein	
G2R0Y-1545-MONOMER	G2R0Y-1545		Putative amino acid transporter	
G2R0Y-1546-MONOMER	G2R0Y-1546		Putative amino acid transporter	
G2R0Y-1547-MONOMER	G2R0Y-1547		Transcriptional regulator, Xre family	
G2R0Y-1548-MONOMER	G2R0Y-1548		Transcriptional regulator, Xre family	
G2R0Y-1549-MONOMER	G2R0Y-1549			
G2R0Y-1550-MONOMER	G2R0Y-1550			
G2R0Y-1551-MONOMER	G2R0Y-1551		Cyclic beta-1,2-glucan synthase	
G2R0Y-1552-MONOMER	G2R0Y-1552		Cyclic beta-1,2-glucan synthase	
G2R0Y-1553-MONOMER	G2R0Y-1553		Putative phosphatidylglycerophosphate synthase	
G2R0Y-1554-MONOMER	G2R0Y-1554		Putative phosphatidylglycerophosphate synthase	
G2R0Y-1555-MONOMER	G2R0Y-1555		Sodium-dependent anion transporter family	
G2R0Y-1556-MONOMER	G2R0Y-1556		Sodium-dependent anion transporter family	
G2R0Y-1557-MONOMER	G2R0Y-1557		Exonuclease SbcD	
G2R0Y-1558-MONOMER	G2R0Y-1558		Exonuclease SbcD	
G2R0Y-1559-MONOMER	G2R0Y-1559		Exonuclease SbcC	
G2R0Y-1560-MONOMER	G2R0Y-1560		Exonuclease SbcC	
G2R0Y-1561-MONOMER	G2R0Y-1561		protein of unknown function DUF533	
G2R0Y-1562-MONOMER	G2R0Y-1562		protein of unknown function DUF533	
G2R0Y-1563-MONOMER	G2R0Y-1563		Phosphatidylglycerophosphatase A	
G2R0Y-1564-MONOMER	G2R0Y-1564		Phosphatidylglycerophosphatase A	
G2R0Y-1565-MONOMER	G2R0Y-1565		Succinate-semialdehyde dehydrogenase [NAD]; Succinate-semialdehyde dehydrogenase [NADP+]	
G2R0Y-1566-MONOMER	G2R0Y-1566		Succinate-semialdehyde dehydrogenase [NAD]; Succinate-semialdehyde dehydrogenase [NADP+]	
G2R0Y-1567-MONOMER	G2R0Y-1567		Peptide-methionine (S)-S-oxide reductase MsrA	
G2R0Y-1568-MONOMER	G2R0Y-1568		Peptide-methionine (S)-S-oxide reductase MsrA	
G2R0Y-1569-MONOMER	G2R0Y-1569		Transcriptional regulator, LysR family	
G2R0Y-1570-MONOMER	G2R0Y-1570		Transcriptional regulator, LysR family	
G2R0Y-1571-MONOMER	G2R0Y-1571		Malonate-semialdehyde dehydrogenase [inositol]	
G2R0Y-1572-MONOMER	G2R0Y-1572		Malonate-semialdehyde dehydrogenase [inositol]	
G2R0Y-1573-MONOMER	G2R0Y-1573		3-hydroxypropionate dehydrogenase DddA, flavin-containing	
G2R0Y-1574-MONOMER	G2R0Y-1574		3-hydroxypropionate dehydrogenase DddA, flavin-containing	
G2R0Y-1575-MONOMER	G2R0Y-1575		Cold shock protein of CSP family	
G2R0Y-1576-MONOMER	G2R0Y-1576		Cold shock protein of CSP family	
G2R0Y-1577-MONOMER	G2R0Y-1577		Carboxylesterase PA3859	
G2R0Y-1578-MONOMER	G2R0Y-1578		Carboxylesterase PA3859	
G2R0Y-1579-MONOMER	G2R0Y-1579			
G2R0Y-1580-MONOMER	G2R0Y-1580			
G2R0Y-1581-MONOMER	G2R0Y-1581		Ribonuclease BN	
G2R0Y-1582-MONOMER	G2R0Y-1582		Ribonuclease BN	
G2R0Y-1583-MONOMER	G2R0Y-1583		Predicted ATPase related to phosphate starvation-inducible protein PhoH	
G2R0Y-1584-MONOMER	G2R0Y-1584		Predicted ATPase related to phosphate starvation-inducible protein PhoH	
G2R0Y-1585-MONOMER	G2R0Y-1585		Cobalt-zinc-cadmium resistance protein	
G2R0Y-1586-MONOMER	G2R0Y-1586		Cobalt-zinc-cadmium resistance protein	
G2R0Y-1587-MONOMER	G2R0Y-1587		Cys-tRNA(Pro) deacylase YbaK	
G2R0Y-1588-MONOMER	G2R0Y-1588		Cys-tRNA(Pro) deacylase YbaK	
G2R0Y-1589-MONOMER	G2R0Y-1589		ATP-dependent 23S rRNA helicase DbpA	
G2R0Y-1590-MONOMER	G2R0Y-1590		ATP-dependent 23S rRNA helicase DbpA	
G2R0Y-1591-MONOMER	G2R0Y-1591		protein of unknown function RIO1	
G2R0Y-1592-MONOMER	G2R0Y-1592		protein of unknown function RIO1	
G2R0Y-1593-MONOMER	G2R0Y-1593		Efflux ABC transporter, permease/ATP-binding protein Atu2242	
G2R0Y-1594-MONOMER	G2R0Y-1594		Efflux ABC transporter, permease/ATP-binding protein Atu2242	
G2R0Y-1595-MONOMER	G2R0Y-1595		Alcohol dehydrogenase	
G2R0Y-1596-MONOMER	G2R0Y-1596		Alcohol dehydrogenase	
G2R0Y-1597-MONOMER	G2R0Y-1597		hypothetical protein	
G2R0Y-1598-MONOMER	G2R0Y-1598		hypothetical protein	
G2R0Y-1599-MONOMER	G2R0Y-1599		FIG007491: hypothetical protein YeeN	
G2R0Y-1600-MONOMER	G2R0Y-1600		FIG007491: hypothetical protein YeeN	
G2R0Y-1601-MONOMER	G2R0Y-1601		Lysine exporter protein LysE/YggA	
G2R0Y-1602-MONOMER	G2R0Y-1602		Lysine exporter protein LysE/YggA	
G2R0Y-1603-MONOMER	G2R0Y-1603		Glutathione peroxidase; Thioredoxin peroxidase	
G2R0Y-1604-MONOMER	G2R0Y-1604		Glutathione peroxidase; Thioredoxin peroxidase	
G2R0Y-1605-MONOMER	G2R0Y-1605		hypothetical protein	
G2R0Y-1606-MONOMER	G2R0Y-1606		hypothetical protein	
G2R0Y-1607-MONOMER	G2R0Y-1607		Enoyl-[acyl-carrier-protein] reductase [NADH], FabV => refractory to triclosan	
G2R0Y-1608-MONOMER	G2R0Y-1608		Enoyl-[acyl-carrier-protein] reductase [NADH], FabV => refractory to triclosan	
G2R0Y-1609-MONOMER	G2R0Y-1609		Transcriptional regulator, AraC family	
G2R0Y-1610-MONOMER	G2R0Y-1610		Transcriptional regulator, AraC family	
G2R0Y-1611-MONOMER	G2R0Y-1611		Oxidoreductase, short-chain dehydrogenase/reductase family	
G2R0Y-1612-MONOMER	G2R0Y-1612		Oxidoreductase, short-chain dehydrogenase/reductase family	
CPLX2R0Y-37			putative maltose/3-phospho-D-glycerate ABC transporter	
G2R0Y-1613-MONOMER	G2R0Y-1613		Succinylornithine transaminase	
G2R0Y-1614-MONOMER	G2R0Y-1614		Succinylornithine transaminase	
G2R0Y-1615-MONOMER	G2R0Y-1615		Arginine N-succinyltransferase, alpha subunit	
G2R0Y-1616-MONOMER	G2R0Y-1616		Arginine N-succinyltransferase, alpha subunit	
G2R0Y-1617-MONOMER	G2R0Y-1617		Arginine N-succinyltransferase, beta subunit	
G2R0Y-1618-MONOMER	G2R0Y-1618		Arginine N-succinyltransferase, beta subunit	
G2R0Y-1619-MONOMER	G2R0Y-1619		Succinylglutamic semialdehyde dehydrogenase	
G2R0Y-1620-MONOMER	G2R0Y-1620		Succinylglutamic semialdehyde dehydrogenase	
G2R0Y-1621-MONOMER	G2R0Y-1621		Succinylarginine dihydrolase	
G2R0Y-1622-MONOMER	G2R0Y-1622		Succinylarginine dihydrolase	
G2R0Y-1623-MONOMER	G2R0Y-1623		Transposase and inactivated derivatives, IS30 family	
G2R0Y-1624-MONOMER	G2R0Y-1624		Transposase and inactivated derivatives, IS30 family	
G2R0Y-1625-MONOMER	G2R0Y-1625			
G2R0Y-1626-MONOMER	G2R0Y-1626			
G2R0Y-1627-MONOMER	G2R0Y-1627		Permease of the drug/metabolite transporter (DMT) superfamily	
G2R0Y-1628-MONOMER	G2R0Y-1628		Permease of the drug/metabolite transporter (DMT) superfamily	
G2R0Y-1629-MONOMER	G2R0Y-1629		Transcriptional regulator, MarR family	
G2R0Y-1630-MONOMER	G2R0Y-1630		Transcriptional regulator, MarR family	
G2R0Y-1631-MONOMER	G2R0Y-1631		Cobalamin biosynthesis protein BluB; 5,6-dimethylbenzimidazole synthase, flavin destructase family	
G2R0Y-1632-MONOMER	G2R0Y-1632		Cobalamin biosynthesis protein BluB; 5,6-dimethylbenzimidazole synthase, flavin destructase family	
G2R0Y-1633-MONOMER	G2R0Y-1633		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-1634-MONOMER	G2R0Y-1634		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-1635-MONOMER	G2R0Y-1635		hypothetical protein	
G2R0Y-1636-MONOMER	G2R0Y-1636		hypothetical protein	
G2R0Y-1637-MONOMER	G2R0Y-1637		Cobalt-zinc-cadmium resistance protein CzcA; Cation efflux system protein CusA	
G2R0Y-1638-MONOMER	G2R0Y-1638		Cobalt-zinc-cadmium resistance protein CzcA; Cation efflux system protein CusA	
G2R0Y-1639-MONOMER	G2R0Y-1639		Protein QmcA (possibly involved in integral membrane quality control)	
G2R0Y-1640-MONOMER	G2R0Y-1640		Protein QmcA (possibly involved in integral membrane quality control)	
G2R0Y-1641-MONOMER	G2R0Y-1641		hypothetical protein	
G2R0Y-1642-MONOMER	G2R0Y-1642		hypothetical protein	
G2R0Y-1643-MONOMER	G2R0Y-1643		UPF0126 inner membrane protein YadS	
G2R0Y-1644-MONOMER	G2R0Y-1644		UPF0126 inner membrane protein YadS	
G2R0Y-1645-MONOMER	G2R0Y-1645		hypothetical protein	
G2R0Y-1646-MONOMER	G2R0Y-1646		hypothetical protein	
G2R0Y-1647-MONOMER	G2R0Y-1647		hypothetical protein	
G2R0Y-1648-MONOMER	G2R0Y-1648		hypothetical protein	
G2R0Y-1649-MONOMER	G2R0Y-1649		Protein containing transglutaminase-like domain, putative cysteine protease	
G2R0Y-1650-MONOMER	G2R0Y-1650		Protein containing transglutaminase-like domain, putative cysteine protease	
G2R0Y-1651-MONOMER	G2R0Y-1651		Protein containing domains DUF404, DUF407, DUF403	
G2R0Y-1652-MONOMER	G2R0Y-1652		Protein containing domains DUF404, DUF407, DUF403	
G2R0Y-1653-MONOMER	G2R0Y-1653		Large protein containing transglutaminase-like domain	
G2R0Y-1654-MONOMER	G2R0Y-1654		Large protein containing transglutaminase-like domain	
G2R0Y-1655-MONOMER	G2R0Y-1655		Protein containing domains DUF404, DUF407	
G2R0Y-1656-MONOMER	G2R0Y-1656		Protein containing domains DUF404, DUF407	
CPLX2R0Y-14			putative Ni2+ ABC transporter	
G2R0Y-1657-MONOMER	G2R0Y-1657		Protein containing domains DUF403	
G2R0Y-1658-MONOMER	G2R0Y-1658		Protein containing domains DUF403	
G2R0Y-1659-MONOMER	G2R0Y-1659		Bll5268 protein	
G2R0Y-1660-MONOMER	G2R0Y-1660		Bll5268 protein	
G2R0Y-1661-MONOMER	G2R0Y-1661			
G2R0Y-1662-MONOMER	G2R0Y-1662			
G2R0Y-1663-MONOMER	G2R0Y-1663		Methylmalonate-semialdehyde dehydrogenase	
G2R0Y-1664-MONOMER	G2R0Y-1664		Methylmalonate-semialdehyde dehydrogenase	
G2R0Y-1665-MONOMER	G2R0Y-1665			
G2R0Y-1666-MONOMER	G2R0Y-1666			
CPLX2R0Y-1			putative D-glucose ABC transporter	
G2R0Y-1667-MONOMER	G2R0Y-1667			
G2R0Y-1668-MONOMER	G2R0Y-1668			
G2R0Y-1669-MONOMER	G2R0Y-1669		Predicted thiamin transporter ThiV, SSS family	
G2R0Y-1670-MONOMER	G2R0Y-1670		Predicted thiamin transporter ThiV, SSS family	
G2R0Y-1671-MONOMER	G2R0Y-1671		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-1672-MONOMER	G2R0Y-1672		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-1673-MONOMER	G2R0Y-1673		Magnesium and cobalt transport protein CorA	
G2R0Y-1674-MONOMER	G2R0Y-1674		Magnesium and cobalt transport protein CorA	
G2R0Y-1675-MONOMER	G2R0Y-1675		Alcohol dehydrogenase	
G2R0Y-1676-MONOMER	G2R0Y-1676		Alcohol dehydrogenase	
G2R0Y-1677-MONOMER	G2R0Y-1677		2-methylaconitate racemase	
G2R0Y-1678-MONOMER	G2R0Y-1678		2-methylaconitate racemase	
G2R0Y-1679-MONOMER	G2R0Y-1679		Nitrilotriacetate monooxygenase component B	
G2R0Y-1680-MONOMER	G2R0Y-1680		Nitrilotriacetate monooxygenase component B	
G2R0Y-1681-MONOMER	G2R0Y-1681		ABC transporter, substrate-binding protein (cluster 4, leucine/isoleucine/valine/benzoate)	
G2R0Y-1682-MONOMER	G2R0Y-1682		ABC transporter, substrate-binding protein (cluster 4, leucine/isoleucine/valine/benzoate)	
G2R0Y-1683-MONOMER	G2R0Y-1683		Methyl-accepting chemotaxis sensor/transducer protein	
G2R0Y-1684-MONOMER	G2R0Y-1684		Methyl-accepting chemotaxis sensor/transducer protein	
G2R0Y-1685-MONOMER	G2R0Y-1685		Intracellular protease	
G2R0Y-1686-MONOMER	G2R0Y-1686		Intracellular protease	
G2R0Y-1687-MONOMER	G2R0Y-1687		intracellular proteinase I [EC:3.4.-.-]	
G2R0Y-1688-MONOMER	G2R0Y-1688		intracellular proteinase I [EC:3.4.-.-]	
G2R0Y-1689-MONOMER	G2R0Y-1689		hypothetical protein	
G2R0Y-1690-MONOMER	G2R0Y-1690		hypothetical protein	
G2R0Y-1691-MONOMER	G2R0Y-1691		hypothetical protein	
G2R0Y-1692-MONOMER	G2R0Y-1692		hypothetical protein	
G2R0Y-1693-MONOMER	G2R0Y-1693		Uncharacterized protein YpeB	
G2R0Y-1694-MONOMER	G2R0Y-1694		Uncharacterized protein YpeB	
G2R0Y-1695-MONOMER	G2R0Y-1695		Glyoxalase/bleomycin resistance protein/dioxygenase	
G2R0Y-1696-MONOMER	G2R0Y-1696		Glyoxalase/bleomycin resistance protein/dioxygenase	
G2R0Y-1697-MONOMER	G2R0Y-1697		Transcriptional regulator, AraC family	
G2R0Y-1698-MONOMER	G2R0Y-1698		Transcriptional regulator, AraC family	
G2R0Y-1699-MONOMER	G2R0Y-1699		Alcohol dehydrogenase	
G2R0Y-1700-MONOMER	G2R0Y-1700		Alcohol dehydrogenase	
G2R0Y-1701-MONOMER	G2R0Y-1701		Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)	
G2R0Y-1702-MONOMER	G2R0Y-1702		Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)	
G2R0Y-1703-MONOMER	G2R0Y-1703			
G2R0Y-1704-MONOMER	G2R0Y-1704			
G2R0Y-1705-MONOMER	G2R0Y-1705		Inner membrane protein YfdC	
G2R0Y-1706-MONOMER	G2R0Y-1706		Inner membrane protein YfdC	
G2R0Y-1707-MONOMER	G2R0Y-1707		hypothetical protein	
G2R0Y-1708-MONOMER	G2R0Y-1708		hypothetical protein	
G2R0Y-1709-MONOMER	G2R0Y-1709		Transcriptional regulator, PadR family	
G2R0Y-1710-MONOMER	G2R0Y-1710		Transcriptional regulator, PadR family	
G2R0Y-1711-MONOMER	G2R0Y-1711			
G2R0Y-1712-MONOMER	G2R0Y-1712			
G2R0Y-1713-MONOMER	G2R0Y-1713		Glycerophosphoryl diester phosphodiesterase periplasmic (secreted in GramPositives)	
G2R0Y-1714-MONOMER	G2R0Y-1714		Glycerophosphoryl diester phosphodiesterase periplasmic (secreted in GramPositives)	
G2R0Y-1715-MONOMER	G2R0Y-1715			
G2R0Y-1716-MONOMER	G2R0Y-1716			
G2R0Y-1717-MONOMER	G2R0Y-1717		hypothetical protein	
G2R0Y-1718-MONOMER	G2R0Y-1718		hypothetical protein	
G2R0Y-1719-MONOMER	G2R0Y-1719			
G2R0Y-1720-MONOMER	G2R0Y-1720			
G2R0Y-1721-MONOMER	G2R0Y-1721		PQQ-dependent oxidoreductase, gdhB family	
G2R0Y-1722-MONOMER	G2R0Y-1722		PQQ-dependent oxidoreductase, gdhB family	
G2R0Y-1723-MONOMER	G2R0Y-1723		NAD-dependent epimerase/dehydratase	
G2R0Y-1724-MONOMER	G2R0Y-1724		NAD-dependent epimerase/dehydratase	
G2R0Y-1725-MONOMER	G2R0Y-1725		Oxidoreductase, aldo/keto reductase family	
G2R0Y-1726-MONOMER	G2R0Y-1726		Oxidoreductase, aldo/keto reductase family	
G2R0Y-1727-MONOMER	G2R0Y-1727		Transcriptional regulator, LysR family	
G2R0Y-1728-MONOMER	G2R0Y-1728		Transcriptional regulator, LysR family	
G2R0Y-1729-MONOMER	G2R0Y-1729		Helix-turn-helix protein, CopG family	
G2R0Y-1730-MONOMER	G2R0Y-1730		Helix-turn-helix protein, CopG family	
G2R0Y-1731-MONOMER	G2R0Y-1731		Transcriptional regulator, LysR family	
G2R0Y-1732-MONOMER	G2R0Y-1732		Transcriptional regulator, LysR family	
G2R0Y-1733-MONOMER	G2R0Y-1733		Tryptophan synthase beta chain	
G2R0Y-1734-MONOMER	G2R0Y-1734		Tryptophan synthase beta chain	
G2R0Y-1735-MONOMER	G2R0Y-1735		Tryptophan synthase alpha chain	
G2R0Y-1736-MONOMER	G2R0Y-1736		Tryptophan synthase alpha chain	
G2R0Y-1737-MONOMER	G2R0Y-1737		RelB/StbD replicon stabilization protein (antitoxin to RelE/StbE)	
G2R0Y-1738-MONOMER	G2R0Y-1738		RelB/StbD replicon stabilization protein (antitoxin to RelE/StbE)	
G2R0Y-1739-MONOMER	G2R0Y-1739		mRNA interferase RelE	
G2R0Y-1740-MONOMER	G2R0Y-1740		mRNA interferase RelE	
G2R0Y-1741-MONOMER	G2R0Y-1741		Tryptophan synthase alpha chain	
G2R0Y-1742-MONOMER	G2R0Y-1742		Tryptophan synthase alpha chain	
G2R0Y-1743-MONOMER	G2R0Y-1743			
G2R0Y-1744-MONOMER	G2R0Y-1744			
G2R0Y-1745-MONOMER	G2R0Y-1745			
G2R0Y-1746-MONOMER	G2R0Y-1746			
G2R0Y-1747-MONOMER	G2R0Y-1747		Transporter, LysE family	
G2R0Y-1748-MONOMER	G2R0Y-1748		Transporter, LysE family	
G2R0Y-1749-MONOMER	G2R0Y-1749		Transcriptional regulator, AraC family	
G2R0Y-1750-MONOMER	G2R0Y-1750		Transcriptional regulator, AraC family	
G2R0Y-1751-MONOMER	G2R0Y-1751		hypothetical protein	
G2R0Y-1752-MONOMER	G2R0Y-1752		hypothetical protein	
G2R0Y-1753-MONOMER	G2R0Y-1753		hypothetical protein	
G2R0Y-1754-MONOMER	G2R0Y-1754		hypothetical protein	
G2R0Y-1755-MONOMER	G2R0Y-1755		Dihydrodipicolinate synthase family	
G2R0Y-1756-MONOMER	G2R0Y-1756		Dihydrodipicolinate synthase family	
G2R0Y-1757-MONOMER	G2R0Y-1757		MazG protein domain	
G2R0Y-1758-MONOMER	G2R0Y-1758		MazG protein domain	
G2R0Y-1759-MONOMER	G2R0Y-1759			
G2R0Y-1760-MONOMER	G2R0Y-1760			
G2R0Y-1761-MONOMER	G2R0Y-1761			
G2R0Y-1762-MONOMER	G2R0Y-1762			
G2R0Y-1763-MONOMER	G2R0Y-1763		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-1764-MONOMER	G2R0Y-1764		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-1765-MONOMER	G2R0Y-1765			
G2R0Y-1766-MONOMER	G2R0Y-1766			
G2R0Y-1767-MONOMER	G2R0Y-1767		hypothetical protein	
G2R0Y-1768-MONOMER	G2R0Y-1768		hypothetical protein	
G2R0Y-1769-MONOMER	G2R0Y-1769		hypothetical protein	
G2R0Y-1770-MONOMER	G2R0Y-1770		hypothetical protein	
G2R0Y-1771-MONOMER	G2R0Y-1771		Protein PhnA	
G2R0Y-1772-MONOMER	G2R0Y-1772		Protein PhnA	
G2R0Y-1773-MONOMER	G2R0Y-1773		hypothetical protein	
G2R0Y-1774-MONOMER	G2R0Y-1774		hypothetical protein	
G2R0Y-1775-MONOMER	G2R0Y-1775		Chaperone protein DnaK	
G2R0Y-1776-MONOMER	G2R0Y-1776		Chaperone protein DnaK	
G2R0Y-1777-MONOMER	G2R0Y-1777		Transcriptional regulator, LysR family	
G2R0Y-1778-MONOMER	G2R0Y-1778		Transcriptional regulator, LysR family	
G2R0Y-1779-MONOMER	G2R0Y-1779		hypothetical protein	
G2R0Y-1780-MONOMER	G2R0Y-1780		hypothetical protein	
G2R0Y-1781-MONOMER	G2R0Y-1781		Coenzyme A transferase	
G2R0Y-1782-MONOMER	G2R0Y-1782		Coenzyme A transferase	
G2R0Y-1783-MONOMER	G2R0Y-1783		Permease of the drug/metabolite transporter (DMT) superfamily	
G2R0Y-1784-MONOMER	G2R0Y-1784		Permease of the drug/metabolite transporter (DMT) superfamily	
G2R0Y-1785-MONOMER	G2R0Y-1785			
G2R0Y-1786-MONOMER	G2R0Y-1786			
G2R0Y-1787-MONOMER	G2R0Y-1787			
G2R0Y-1788-MONOMER	G2R0Y-1788			
G2R0Y-1789-MONOMER	G2R0Y-1789			
G2R0Y-1790-MONOMER	G2R0Y-1790			
G2R0Y-1791-MONOMER	G2R0Y-1791		hypothetical protein	
G2R0Y-1792-MONOMER	G2R0Y-1792		hypothetical protein	
G2R0Y-1793-MONOMER	G2R0Y-1793		Exodeoxyribonuclease V alpha chain	
G2R0Y-1794-MONOMER	G2R0Y-1794		Exodeoxyribonuclease V alpha chain	
G2R0Y-1795-MONOMER	G2R0Y-1795		Exodeoxyribonuclease V beta chain	
G2R0Y-1796-MONOMER	G2R0Y-1796		Exodeoxyribonuclease V beta chain	
G2R0Y-1797-MONOMER	G2R0Y-1797			
G2R0Y-1798-MONOMER	G2R0Y-1798			
G2R0Y-1799-MONOMER	G2R0Y-1799		Nicotinate phosphoribosyltransferase	
G2R0Y-1800-MONOMER	G2R0Y-1800		Nicotinate phosphoribosyltransferase	
G2R0Y-1801-MONOMER	G2R0Y-1801		Exodeoxyribonuclease V gamma chain	
G2R0Y-1802-MONOMER	G2R0Y-1802		Exodeoxyribonuclease V gamma chain	
G2R0Y-1803-MONOMER	G2R0Y-1803		Antitoxin HigA	
G2R0Y-1804-MONOMER	G2R0Y-1804		Antitoxin HigA	
G2R0Y-1805-MONOMER	G2R0Y-1805		Addiction module antidote protein	
G2R0Y-1806-MONOMER	G2R0Y-1806		Addiction module antidote protein	
G2R0Y-1807-MONOMER	G2R0Y-1807			
G2R0Y-1808-MONOMER	G2R0Y-1808			
CPLX2R0Y-49			Glutamine ABC transporter	
G2R0Y-1809-MONOMER	G2R0Y-1809		Dihydroxy-acid dehydratase	
G2R0Y-1810-MONOMER	G2R0Y-1810		Dihydroxy-acid dehydratase	
G2R0Y-1811-MONOMER	G2R0Y-1811		Chromate transport protein ChrA	
G2R0Y-1812-MONOMER	G2R0Y-1812		Chromate transport protein ChrA	
G2R0Y-1813-MONOMER	G2R0Y-1813		hypothetical protein	
G2R0Y-1814-MONOMER	G2R0Y-1814		hypothetical protein	
G2R0Y-1815-MONOMER	G2R0Y-1815		N5-carboxyaminoimidazole ribonucleotide mutase	
G2R0Y-1816-MONOMER	G2R0Y-1816		N5-carboxyaminoimidazole ribonucleotide mutase	
G2R0Y-1817-MONOMER	G2R0Y-1817		N5-carboxyaminoimidazole ribonucleotide synthase	
G2R0Y-1818-MONOMER	G2R0Y-1818		N5-carboxyaminoimidazole ribonucleotide synthase	
G2R0Y-1819-MONOMER	G2R0Y-1819		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-1820-MONOMER	G2R0Y-1820		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-1821-MONOMER	G2R0Y-1821		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-1822-MONOMER	G2R0Y-1822		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-1823-MONOMER	G2R0Y-1823		hypothetical protein	
G2R0Y-1824-MONOMER	G2R0Y-1824		hypothetical protein	
G2R0Y-1825-MONOMER	G2R0Y-1825		Lysine-arginine-ornithine-binding ABC transporter, substrate-binding protein ArgT (TC 3.A.1.3.1)	
G2R0Y-1826-MONOMER	G2R0Y-1826		Lysine-arginine-ornithine-binding ABC transporter, substrate-binding protein ArgT (TC 3.A.1.3.1)	
G2R0Y-1827-MONOMER	G2R0Y-1827		Histidine ABC transporter, permease protein HisM (TC 3.A.1.3.1)	
G2R0Y-1828-MONOMER	G2R0Y-1828		Histidine ABC transporter, permease protein HisM (TC 3.A.1.3.1)	
